Ticker,CIK
ooil,1567802
papa,1757067
cviaq,1722287
atrx,737207
spnx,886835
vbix,797542
asnb,1011060
mgpc,921560
zimcf,1124160
endv,1528172
scrh,831489
seny,1446152
brgo,1431074
etck,1128353
tmgi,1434601
tghi,225211
asre,1231339
mtlk,1098462
jfil,1517389
cypw,1442711
mdit,75439
sitoq,1157817
cnabq,1436161
itkg,1018281
mjtk,1417028
clth,1411036
wesc,1368275
aghc,885074
blpg,1416697
dbrm,1164256
rivx,1702541
brti,1456212
bdpt,1575142
txhg,1133798
mccx,1535079
hstc,797564
gpiw,1550053
gdet,1727535
kays,1530746
ifxy,1380277
amaz,1375618
syne,1375063
hher,1402453
vend,1526689
qzmrf,811522
asck,1492091
boxs,1487718
fccn,1131903
xall,1581220
mdfzf,1603961
qtxb,820608
boty,1407704
logq,768216
devv,1555995
avni,1113313
buuz,1174891
bcyp,1833214
dbub,1076784
evtn,1043894
usbl,764630
aoxy,352991
muss,723733
sphs,1563855
ygtyf,1709563
jadg,1518171
gmev,1382112
agtk,1040850
gthr,1017110
vcbd,1636509
grso,1104265
ecox,1144169
gwsn,1592603
evcc,1284454
imtl,1110648
nhmd,1409446
dgji,1456787
paso,1393570
icnn,1423325
lqwc,1060888
cwss,1385329
kdce,1049011
vape,1455819
tgro,1386018
ptam,1431880
sysx,1737372
rgbp,1589150
hhhef,825171
eopt,1419583
ndmt,1509477
zmdc,1363343
skvi,1085277
brll,1631463
vmhg,895287
etni,1449447
rton,1580262
linuf,1417754
sigo,1689066
vcps,1490949
evarf,1597426
zeno,1458581
wodi,704366
curm,1556226
bisa,918545
pveg,1163612
ntpy,1689490
retc,1627611
hmpq,1602929
ppcb,1517681
evio,715788
gntw,1511820
mssv,1760026
bdgy,1567771
cpfh,944696
rbzhf,1752108
exnt,1083706
ybao,822997
twer,1349437
encr,1495536
wbsi,1388295
clka,1486452
slch,1077319
konaq,1265572
sset,1561686
gkin,1509786
obmp,1362703
yumaq,1672326
adgo,869531
mydp,1080029
glph,1513403
ngrp,1503161
bcrd,1496690
axpwq,1028153
thti,1375686
vnth,1497130
spowf,1227282
orgh,1054476
rlbd,1084133
ctdh,922247
bngi,1327238
bzrd,1765826
dsox,1143238
cirx,813716
uoli,1081834
vivk,1450704
gigl,1381435
ammx,1776048
destq,896985
cxus,1355559
tblz,1119807
nrtsf,1409916
hlwd,1422768
wlbaq,106455
atls,1623595
scgx,1277575
cxcq,1073489
tkci,1567503
medh,1393901
fteg,932265
ottv,1479000
mdin,1045707
unrg,1116734
bfre,1370489
tvog,1098343
coglf,1061288
stlt,1388486
glye,931799
mfst,1522704
cdix,811222
glla,1004411
pxpp,1660839
strz,1043156
fwlaf,1499573
pnat,1501257
plyz,1334589
dnaxd,1419995
pgai,81157
ungs,1448695
pacqf,1485922
kync,1724293
ways,860131
vtxb,1373467
pvho,1335493
aggg,1691906
euenf,1278465
vtnl,1641751
rnva,931059
oncx,1584137
dpsi,1505611
aept,1715688
legx,1423579
phbr,1407573
corx,1742550
cshef,908256
dirv,1441769
dlyt,1125699
asnt,1585755
foeaf,1437738
stth,1496818
pgec,790179
bmmcf,1212787
cbdl,1776073
vtdrf,1465872
gpls,1374584
gftx,1338929
nbdr,1091418
xspt,1628104
gxxm,1681556
lgyv,1616788
arst,1498122
rosgq,1362959
gbpt,1527844
sirc,1756704
bkit,1556416
qban,1427644
cwnof,1145898
grog,1497055
dkgh,1592411
sirr,1523526
wmlpq,1412347
iorg,1295560
mjds,1523486
brkk,1532926
geth,1428765
fpfi,1058330
prtx,1099215
tgrr,1593470
bvtk,1449574
spdl,1403802
tchc,1639874
invb,1421603
ictv,1076522
biqif,1486299
bncm,1384939
olmm,1615942
ecxj,1823635
qutr,1397795
lwlw,723533
ptsc,836564
hpmm,1664038
msmy,1157509
cmci,1479526
cgac,1444403
bthr,1499855
mihi,1093248
freef,1325159
vstr,1414767
ngey,1543083
nann,1685570
ural,1405227
eltz,1607281
gteh,1591157
srup,1622767
epxy,1428816
ahix,747435
potg,1403674
bpol,1562201
uneq,1572317
infx,1076310
hkeb,1350421
ncap,1439397
fjhl,850971
epti,1553734
ccre,1083848
cnna,1368620
atpt,745543
mrt,1616314
msfg,720002
mrm,1819704
mrac,1830180
mntk,1826600
moc,864509
momc,1619174
motnu,1822359
motv,1827821
mpgr,1582962
mitl,1170534
mitq,1770236
mgom,1697412
ml,1778630
ndmo,1793129
ngio,1804585
ngacu,1819493
nebc,1826018
neov,1748137
neul,1387713
nadl,1560186
naex,1619870
mtac,1826667
msyn,1693687
mtge,1516973
lvdw,1503658
luxau,1823767
lvpr,1436975
ltcn,1732406
ltafx,1496254
matr,1094348
lxam,1740695
macuu,1805795
madl,1052354
maacu,1819263
lzgi,1126115
medu,1759413
mdvp,1671077
mdlx,1536577
mcfdx,1523289
lmaca,1831992
lpnt,1301611
loha,1785880
lokb,1821769
lova,1746278
loxo,1581720
lnby,1672572
lnfa,1823575
lnce,57528
lendx,1658645
legou,1820272
lcyau,1822492
lftru,1822873
lgcp,1661166
larax,1753712
layn,888504
lakf,1441082
lcpu,1823525
lcapu,1802450
lbps,1830162
hlm-p,1029831
hmsi,1535778
hmta,1461640
hmco,1829042
hpgn,1653629
homs,1821440
holuu,1814329
hrdv,1537663
htbc,1600347
hh,741815
higr,1807616
hghh,1665421
hlah,1826814
hkit,1742341
heccu,1803901
hdng,313716
hdls,1804506
hcom,1487986
hcaru,1824846
impv,1364962
inab,1740279
ilag,1814963
ikt,1750149
igacu,1819496
idiv,1688487
idti,703361
ihita,1698508
iilg,1434620
iiac,1825042
iiii,1829889
id,1698113
idba,1824036
icgl,1598924
hz,1754303
hygo,1806220
hudi,1791725
hthc,1714420
htia,1561032
htpa,1828817
htm,1172136
intb,1358633
ipas,1053374
inka,1826671
inre,1528985
irdey,1530256
iqndy,1562004
ipcc,1195933
ipgyy,1029974
ivty,1393020
itacu,1816696
jemc,1537528
jgw,1580185
jaqcu,1817868
jcicu,1822312
jctg,1610607
kyhhy,1702783
kwac,1823086
ktec,906193
kinz,1820875
klaq,1823323
kbsr,1482430
kdus,911148
kbrs,1411059
kang,1524190
jwel,1805594
jzxn,1816172
jsmm,1680237
juvaf,1778651
juno,1594864
jmexf,1735664
jmba,1316898
pplt,1460235
pppmf,1455886
prif-pa,1554625
prdex,1568905
psacu,1805521
prmi,1748669
phec,1476204
phic,1825724
pipp,1822835
pmfax,1723701
pmtg,1742691
pltm,1690842
pnht,1620749
posh,1825480
phar,1828316
pery,900349
pfflx,1688554
pdskx,1756404
pct,1830033
pcpc,1824993
pco,1359555
pcok,1452936
owscx,1748680
ounz,1546652
pay,1312073
pall,1459862
paicu,1810560
pbkc,899175
pbsk,1511071
omed,1302573
okasy,54639
onty,1412067
onl,1768206
ondr,1498380
opco,1094139
open,1801169
orla,1680056
oca,1827669
oclr,1110647
ocip,1578932
odza,1489300
nxtm,1333170
nwrcf,1777398
nruc,70502
ntar,1737270
nrsax,1663712
nhicu,1805385
nhhs,1503707
nichx,1736510
nlrt,1606254
notr,1784440
noac,1824888
nmco,1774342
nmmcu,1819157
ptpi,1815903
ptic,1821075
pta,1793882
psoix,1608016
qdm,1094032
qli,1779578
pxmd,1811623
qvcd,1254699
qwikf,1128790
raac,1824734
qqcy,1776641
rccc,1665598
rciax,1628040
rchgu,1817786
rblx,1315098
rdmr,1657249
reey,1762692
rocc,1824403
rspp,1588216
rsva,1828318
rpxc,1509432
rtpz,1828105
rvall,1496268
rmri,1556179
rmp,1620928
rmpl,1644771
rmgb,1820143
rlje,1546381
rllt,1663038
rlog,1294250
rexx,1397516
regt,319200
rgc,1168696
rfm,1790177
sir,1537667
skmt,1713809
skdi,1086313
sivr,1450922
sgol,1450923
shacu,1820160
smge,1675426
slgb,1674440
slpa,1643319
snrh,1823854
snmx,1123979
snhr,1642363
sni,1430602
sbglf,1783546
saayy,1062750
saddp,313151
saiiu,1816048
sagn,1639953
saig,1307895
sgil,1063489
scit,1803487
scoa,1828985
sdec,1734669
sdhy,1812923
sdwl,1753931
seah-un,1820852
seav,1763660
segr,1587205
atryx,1740076
attp,1713210
audd,1554818
athn,1131096
atc,1762459
avrpx,1629071
avhi,39677
auna,1799207
axin,835662
baa,1286597
bar,1690437
bbmpy,1553920
bbox,849547
bbg,1172139
bcacu,1814140
arvl,1835059
arraf,1562519
args,1105533
arko,1823794
armt,1534155
ata,1825254
atacu,1823945
asgi,1793855
asle,1797381
ascix,1716885
asav,1669368
anwwq,1344376
anvi,1570132
anhgy,1602277
ancx,1176316
arbg,1823826
apxx,1653710
ahn,1820807
aidg,1702015
agri,1826397
ahacu,1818382
ahi,1614824
ahgp,1344980
akicu,1826574
ampo,1554054
amhcu,1788028
altu,1822366
alin-pa,1382298
aet,1122304
aexl,1724001
afam,799231
afbi,1823406
afrm,1820953
affg,1469038
aggx,1085596
agcb,1830232
aanc,1712543
aaidx,1754927
aacqu,1802457
aaau,1708646
abfof,1438558
acacu,1823878
acfc,1404296
ackit,1790121
acicu,1824502
actcu,1820630
cnrlx,1690996
cnrox,1737936
cnrq,1582586
cobz,1028734
cnxr,1211759
cncl,1130889
cney,1780785
cnd,1824301
clvr,1819615
cmds,1770540
cmlfu,1818331
cmrf,1498547
civi,1608638
ckdxf,1519995
clhn,1791100
clnn,1822791
cle,34115
chmt,1765048
chod,802510
chpmu,1785041
ccv,1812234
ccaa,794107
cccp,1696411
cclfx,1735964
caw,721447
cavm,1175609
cbah,1828723
cas,1822309
carh,1787100
casm,764579
cfiv,1825249
cgccx,1676197
chfw,1824893
chfn,1478726
cdp,1786485
cedax,1722837
cfac,1818644
bowxu,1813756
boja,1630132
bno,1472494
brez,1817640
btbd,1718224
btlr,1680525
btwnu,1815086
bwac,1821146
ca,356028
bynou,1801417
bxt,1750145
bxxy,1680689
cap,1722438
capau,1816431
cald,1035748
cafd,1635581
cadcx,1678124
bluw,1817944
bltn,1425289
blucx,1582138
blmt,1522420
blgfx,1580733
blgpy,1400561
bird,1815566
bign,1753391
bioa,1534287
bksw,1759528
bgc,886035
bgfdx,1710523
bhseu,1759186
bhcv,1614826
beer,1758951
belp,1749817
bene,1828735
besp,1562528
ephy,1827248
eic,1754836
eioax,1751156
ejh,1769768
elon,31347
elecu,1639669
elli,1122388
elc,1348952
eucru,1822929
eti-p,1427437
ethe,1725210
etcg,1705181
etacu,1814728
eqgp,1632933
eresu,1814287
edr,1302343
edtxu,1817153
edgw,1017968
eeiq,1781397
egl,1544229
dune,1817232
dwin,1812360
dmyi,1824920
dno,1439567
dpui,1791929
dnxg,1500861
dst,714603
dsacu,1823466
dtla-p,1575311
dly,1788399
distu,1818605
diam,1825786
ddi,1799567
dde,1162556
dcrbu,1716583
dfphu,1799191
dfhtu,1813914
cwpe,1741220
cway,1585023
cvmca,1567925
dbv,1354730
dcm,1166141
cys,1396446
csbk,1592329
csca,1731899
crrex,1557725
crn,1770561
ctac,1824577
ctaq,1823634
ctywy,1603386
cuda,1348334
cori,1594337
cool,1829953
conxu,1823000
cprdx,1762562
cpya,1558235
flac,1828326
fllz,1659207
flrz,1787462
fepi,726516
ffkt,713095
finl,886137
fin,1823855
fgna,1818502
excl,1786119
ezgo,1806904
fac,1017907
fcacu,1816233
fce-a,1647509
fbox,1747624
fcaa,1144546
fcrex,1688897
frgt,1831417
foxw,1829999
fqjr,1723141
fnnax,1737268
foa,1828937
fora,1829280
fmi,1488613
fnbg,1163199
fmsa,1010858
fngn,1430592
fxa,1353614
fxb,1353611
fvt,1824434
fxc,1353612
fxf,1353615
ftrq,20520
ftcv,1829328
fsrvu,1785424
frx,1826889
fropx,1732078
gvbt,1571804
gxgxu,1752828
haac,1824013
gst,1431372
gsgg,1668523
grdaf,1804469
gplb,1392449
grah,1566912
gral,1699031
goxs,1791405
gmwx,1781929
gnbc,1606363
gnrsu,1790665
gnpk,1819810
gfx,1823896
gbnk,1324410
gbny,1823365
gcacu,1498233
gcc,1379606
gcea,1600626
gcrex,1597634
glns,1375348
glf,1030749
gltr,1483386
glspu,1821169
gmolq,1275229
gmpr,1387636
ghvi,1819394
gip,1780731
gipr,1651721
glaq,1823383
gldm,1618181
unl,1405513
unxp,1751707
upyy,1677897
upc,1809616
usci,1479247
usg,757011
usl,1405528
urmcy,1453932
urgp,932352
uwhgf,1763543
uwn,277058
usqix,1691570
uspb,1289237
usvr,1265848
uup,1383151
utxou,1793081
uk,1821424
ugro,1706524
uifd,1353633
uga,1396878
ufin,1831583
udn,1383149
ubli,1576778
ucasu,1723517
tvtx,1438533
tvac,1820566
twctu,1819313
tryf,1117045
trwo,1277250
tso,50104
tsifx,1725295
tsia,1826000
trtk,1560905
tksi,1811530
tmin,1613685
tmkr,1821606
tmpmu,1823524
tnh,879575
tmtsu,1822553
srrix,1581005
srsau,1821682
spa,92679
spel,1808945
speyx,1729895
spfr,1825079
sowg,1490161
sprq,1821850
stsff,1585389
stwou,1819438
svdn,1626078
svix,1793497
svacu,1794905
svrh,737563
svmb,1647822
svok,1828672
stic,1819574
stdy,1619087
stgc,1661779
stfr,1585219
staey,1450160
tcai,1560449
tcci,949852
takax,1725472
talr,1426011
tbld,1820378
synt,1040426
taca,1826991
swply,1579963
tier,1176373
thro,1409431
tirx,1782941
tis,1324189
tinv,1820144
tiplx,1551047
tcyby,1436775
tekku,1822027
vtaq,1822145
vr,1348259
vrpx,1708331
vvc,1096385
vvos,1716166
wall,1724569
vysm,1075857
wbst,1645155
wcap,1800044
vii,1826011
vmacu,1810491
vcrrx,1687898
vcka,1820190
vcmix,1515001
vcvc,1821595
vhaq,1823857
vflex,1681717
woof,1826470
wloc,1415952
weix,1771951
weth,1826660
wefcx,1586009
weib,1717976
wg,1449732
wga,105608
xalcx,1729678
xadcx,1515324
xdcfx,1627854
xbtc,1668039
xcapx,1467631
xclix,1721413
xgeix,1642563
xfeax,1685531
xilsx,1616037
xntfx,1661806
xnda,1624985
xmet,1819006
xnafx,1655199
xptfx,1677615
xoxo,1062292
xogq,1655020
xpasx,1682662
xpeax,1609211
wsci,104897
xsiax,1124959
xwamx,1555085
xwmfx,1525355
yftd,1311673
yjgj,1699709
ymtx,1445283
ysacu,1823587
zghb,1778404
znte,1823652
zoes,1594879
googl,1652044
tctzf,1293451
brk-b,1067983
hsbc-pa,1089113
san-pb,891478
jpm-pc,19617
jpm-pd,19617
bml-pl,70858
lvmhf,824046
bac-pl,70858
bml-pg,70858
bac-pe,70858
bml-ph,70858
bml-pj,70858
bac-pk,70858
bac-pb,70858
bac-pc,70858
idcbf,1445468
fiyy,312070
wfc-pl,72971
wfc-pn,72971
wfc-po,72971
wfc-pp,72971
wfc-pq,72971
wfc-px,72971
wfc-pr,72971
wfc-py,72971
ffeu,312070
wfc-pw,72971
wfc-pt,72971
wfc-pv,72971
cichf,1445474
tbb,732717
acgbf,1501437
c-pj,831001
cihhf,1495688
un,110390
c-ps,831001
sftbf,1065521
dhr-pa,313616
rds-b,1306965
bachf,1378999
jdcmf,1549802
hesaf,1436949
gs-pn,886982
usb-ph,36104
ry-pt,1000275
cta-pb,30554
isg,1039765
chdrf,1450488
nttyy,769594
gs-pa,886982
usb-pp,36104
gs-pd,886982
ms-pa,895421
ppruf,1445465
eadsf,1378580
usb-po,36104
usb-pm,36104
dogef,1679771
ms-pk,895421
frcof,1446595
chgcf,1453934
sbgsf,923734
ms-pi,895421
aiquf,1161167
ms-pe,895421
gs-pj,886982
ms-pf,895421
gs-pk,886982
ddaif,1067318
byddf,1445162
puk-pa,1116578
pbr-a,1119639
duk-pa,1326160
shecf,1442651
eslof,1085922
kddif,1106215
hkxcf,1445476
bnpqf,310732
bdxa,10795
rbgpf,1420798
sfbqf,1065521
safrf,1364012
dkilf,1446519
spg-pj,1063761
dcue,715957
pnc-pq,713676
ccz,1166691
vcisf,1065198
cuaef,1445470
ntoif,1436791
mraaf,1450468
olclf,1545460
frejo,1026214
schw-pd,316709
toelf,1443276
schw-pc,316709
fmcct,1026214
chpxf,1528541
cfrhf,948401
pdrdf,899108
met-pe,1099219
aig-pa,5272
met-pa,1099219
volvf,753762
volaf,753762
psa-pk,1393311
eciff,1387438
lzagf,1446711
psa-ph,1393311
fanuf,1446596
jarlf,870016
vwsyf,1330306
amov,1129137
bkfcf,1447011
cof-pg,927628
bbdo,1160330
enba,895728
dnzof,1446598
wfaff,1436381
cof-ph,927628
knyjf,1436793
itocf,355363
glcnf,1524684
ldnxf,1439584
cof-pf,927628
bk-pc,1390777
ahchf,1448987
vnnvf,1652630
gvdbf,1121631
hmrzf,1396282
jdshf,879875
all-pg,899051
gwllf,1536278
tncaf,1232384
crarf,1279967
schyf,1491703
all-pb,899051
mtrjf,1159204
vivef,1127055
tcanf,1232384
all-ph,899051
lngpf,1554394
ovchf,1448817
z,1617640
hcmlf,948696
chbjf,1495687
clpbf,1294325
cgmbf,1453056
zijmf,1459580
amadf,1502104
pdypf,1627168
sti,750556
dboef,1437147
trumf,1446672
svndf,1359519
adrny,869425
hbann,49196
kbcsf,1411133
tscdf,885834
dlr-pk,1297996
unchf,1095054
crbjf,1454471
yahof,1446437
becef,718940
dlr-pj,1297996
gelyf,1474968
ebayl,1065088
ctryf,1462886
alpmf,1446390
lbrdk,1611983
lbrdb,1611983
zldsf,1638747
arzgf,1379235
sojc,92122
khngf,1451287
asazf,1253493
dlr-pg,1297996
sojb,92122
ckhuf,1637120
cjprf,1334687
ftv-pa,1659166
etp-pe,1161154
gctaf,1158089
rbspf,844150
dlr-pi,1297996
dlr-pc,1297996
aonnf,1300175
soja,92122
codgf,1012037
ejprf,1093028
dty,936340
egrnf,1595085
ssmxf,1517231
tyidf,1130894
capmf,1084656
szkmf,1263521
otskf,1544613
bmlp,927971
mgddf,896076
peugf,908829
saxpf,1436778
etp-pd,1161154
kkr-pa,1404912
stt-pg,93751
shmdf,1640117
sgsof,1069347
gberf,1179029
kyocf,57083
gasnf,1269920
stt-pd,93751
htngf,1553473
kyocy,57083
amtd,1173431
viaca,813828
hig-pg,874766
baesf,895564
poahf,1450346
ashtf,1518258
fojcf,1436740
ztcof,1445156
kkr-pb,1404912
immu,722830
akzof,3124
frrvf,1438571
fitbi,35527
svnlf,1448613
ucbjf,1290640
cghof,1550635
tlpff,1450682
thlef,1722401
mtsff,1446641
fandf,1454175
imbbf,1072670
rbs,844150
dukh,1326160
weicf,1452191
snmrf,1437771
syief,1444718
sbmff,1604982
bio-b,12208
rnecf,1246135
frc-pi,1132979
sgiof,1281721
swpff,1579963
cfg-pd,759944
cicof,1445161
frc-ph,1132979
tlsnf,1169870
aomff,1062066
hei-a,46619
ppccf,1446747
drua,715957
lsxmk,1560385
fox,1754301
lsxmb,1560385
nvzmf,1131345
sonvf,1450681
frc-pg,1132979
fujhf,800364
frc-pf,1132979
cixpf,1535628
acglp,947484
acglo,947484
swsdf,1438844
xngsf,1454948
bpypp,1545772
cwycf,1436965
cccgf,1448985
hlbzf,1400691
ophlf,940821
prdsf,1527249
atasf,1437775
ksu-p,54480
vno-pm,899689
maa-pi,912595
avtr-pa,1722482
lvgo,1639225
ednmf,1581671
hrelf,1445159
vno-pk,899689
apo-pb,1411494
vno-pl,899689
lbtyk,1570585
nngpf,1690981
fxflf,915191
lbtyb,1570585
swgnf,1438845
swgaf,1438845
apo-pa,1411494
mtuaf,1342237
ckisf,1065989
frfgf,915191
hbano,49196
hrnnf,1712356
nly-pd,1043219
cjewf,1555574
nly-pf,1043219
nly-pg,1043219
pnc-pp,713676
fnmas,310522
rnsdf,1416039
kkpnf,1001474
dvdcf,1163417
sce-pd,92103
ndekf,353991
ln,1611820
frfff,915191
fosuf,1462456
fnmam,310522
gjnsf,1531384
szevf,1444147
fnmfm,310522
disck,1437107
discb,1437107
iktsf,1444714
pgpef,1050952
wrb-pc,11544
yaskf,1559460
crggf,1555207
fnmao,310522
jbarf,1475011
iliaf,1570932
faxxf,915191
bntgf,1533945
coihf,1513977
ubsff,1446702
ctl,18926
kikof,1446656
fnmag,310522
ranjf,1112439
fnman,310522
fnmfn,310522
nistf,1140471
myok,1552451
nwwdf,800928
fnmat,310522
frfxf,915191
ggdvf,925428
fnmaj,310522
amigf,1438930
fnmak,310522
ni-pb,1111711
fnmal,310522
fnmah,310522
psmmf,1439580
umicf,1477038
jxhgf,1487533
sbysf,1786909
fnmfo,310522
cnp-pb,1130310
ebr-b,1439124
sce-pe,92103
sce-pc,92103
fnmai,310522
alfvf,863344
maruf,801645
stbff,1587200
sce-pb,92103
siopf,1555379
cnpaf,1450278
zliof,1546084
rdeif,1438654
rmsyf,1636804
etfc,1015780
uepeo,100826
xyigf,1508669
ahexf,1446251
frt-pc,34903
pjh,1137774
prh,1137774
kotmf,1543727
unblf,1453932
uepcn,100826
uepep,100826
nws,1564708
uepem,100826
smtof,95227
uepcp,100826
hgh,874766
rzb,898174
rza,898174
gs-pc,886982
gliba,808461
glibb,808461
uepen,100826
shwgf,1505223
tap-a,24545
erraf,1127248
cheof,1453930
hrglf,1528651
ver-pf,1507385
willf,1436673
nnn-pf,751364
amh-ph,1562401
acsaf,1448375
fwona,1560385
fwonk,1560385
pbb,1287032
amh-pg,1562401
amh-pf,1562401
stmnf,1551402
surrf,1556607
prymf,1437672
ath-pa,1527469
iaugf,1206571
grptf,1395167
tltzf,1122535
tltzy,1122535
dnfgf,1454473
rnr-pf,913144
dnkn,1357204
kim-pm,879101
wynmf,1480134
agncn,1423689
sggef,1253494
agncm,1423689
kim-pl,879101
myl,1623613
voya-pb,1535929
amh-pe,1562401
amh-pd,1562401
hegif,1449217
slfpf,1370418
wuba,1525494
koscf,1668501
asekf,1450206
ipxhf,1309035
rnr-pe,913144
mdibf,1379481
warff,901684
pcg-pa,1004980
asglf,7646
cmsa,811156
ccozf,1398879
tsg,1635327
rohcf,1442653
rtmvf,1516536
magof,1437144
shcaf,800840
aizp,1267238
lndnf,1437041
pcg-pb,1004980
chkvp,895126
kunuf,1449614
shpmf,1570300
uaa,1336917
hlkhf,1674534
oak-pb,1403528
fmccg,1026214
tokuf,1131652
glibp,808461
fmccn,1026214
isuzf,763665
tiscf,773917
fupef,1534043
clpxf,1490083
uvrbf,1533920
fmccs,1026214
fmccj,1026214
fmcci,1026214
fmccl,1026214
dsecf,1481045
shtdf,1556605
fmccm,1026214
fmckj,1026214
pcg-pe,1004980
kajmf,1446660
atdrf,1647435
clznf,1366235
pcg-pd,1004980
vopkf,1452188
fmcck,1026214
fmckm,1026214
bmrpf,1671235
fmcco,1026214
fmcko,1026214
sumcf,1347141
pcg-pc,1004980
fmcch,1026214
cakff,1446707
snphf,1501108
bgaof,1325378
psb-py,866368
sjmhf,1599962
fmckn,1026214
fregp,1026214
pcg-pg,1004980
fmccp,1026214
vlpnf,1378984
fmckp,1026214
aacaf,1447647
psb-pw,866368
psb-px,866368
bnmdf,1667075
sommf,1409236
cwen,1567683
fmcki,1026214
ogfgf,845033
pcg-ph,1004980
mnta,1235010
fmckl,1026214
zbk,109380
unma,5513
frejn,1026214
cbshp,22356
asomf,1492075
mpfrf,1417695
dcp-pc,1338065
osagf,1603194
hmtlf,353990
pcg-pi,1004980
htcmf,1446648
tsu,1066116
wrtbf,1436771
enggf,1446294
bhfal,1685040
ares-pa,1176948
mrwsf,1446128
gab-pg,794685
shmuf,1564228
itvpf,1283708
sho-pe,1295810
fcncb,798941
snv-pd,18349
cnvvf,1694271
vslr,1607716
diisf,1563255
hwdjf,1563177
staef,1450160
sekef,1261759
sho-pf,1295810
gfszf,1438927
brthf,14595
tecd,790703
axs-pe,1214816
asmvf,1447945
feltf,1447250
ektaf,1451160
hwgg,1622867
malrf,1537280
auoty,1172494
nycb-pa,910073
dtw,936340
nkrkf,1436790
tsukf,702257
afc,1287750
zhuzf,1556616
meggf,1487786
dtj,936340
sr-pa,1126956
bcauf,891765
fhn-pa,36966
bhfap,1685040
mxchf,1435969
npskf,354470
rnmbf,1450345
dtq,936340
adrzf,1436467
bzzff,1437774
lm,704051
wygpf,1450021
al-pa,1487712
roymf,1592438
eqc-pd,803649
rexr-pb,1571283
terp,1599947
qrteb,1355096
abczy,1492074
sepjf,1518521
mzdaf,1447122
stl-pa,1070154
unpsf,1447772
bzzuf,1437774
rexr-pa,1571283
cig-c,1157557
logm,1420302
sf-pb,720672
bbavf,1399224
pbi-pb,78814
nbl,72207
kzmyf,1438929
gulrf,1449218
lvxid,1697935
wtfcm,1015328
maurf,62919
thklf,1443275
asb-pc,7789
esgro,1363829
wmgi,1492658
apnhf,1454177
ibkco,933141
pbsff,1137849
wimhf,1451554
elpvy,1041792
eri,1590895
cmhhf,1446751
kurrf,1446655
bjchf,1454468
tco-pj,890319
tco-pk,890319
stag-pc,1479094
ibkcn,933141
qts-pb,1577368
ibkcp,933141
asccf,1600930
yueif,1444719
asb-pe,7789
asb-pd,7789
peb-pe,1474098
ebrpf,1450461
peb-pc,1474098
chfff,1601994
wrb-pe,11544
two-pc,1465740
tuiff,1342875
two-pd,1465740
hcacw,1750153
two-pe,1465740
sptjf,908732
peb-pf,1474098
axe,52795
prnb,1510487
irdef,1530256
alpvn,3153
sfrgf,1571549
aprdm,3153
peb-pd,1474098
aprdo,3153
lilab,1712184
ltsf,1029730
afsic,1365555
two-pa,1465740
aprdp,3153
two-pb,1465740
afsim,1365555
ltsl,1029730
aprcp,3153
qts-pa,1577368
lmha,704051
wrb-pd,11544
aprdn,3153
wrb-pb,11544
afsib,1365555
afsia,1365555
tdi,1051512
kyyhf,1702783
ccohf,1461283
azihf,1533475
tcbip,1077428
tcbil,1077428
nghcn,1578735
tde,1051512
enr-pa,1632790
tdj,1051512
ailli,18654
ee,31978
eoccy,926864
nghco,1578735
tda,1051512
aillm,18654
apely,900278
adsw,1585790
nghcp,1578735
fgrof,1438926
jtekf,1446661
ogcp,1553079
fisk,1553079
nsa-pa,1618563
ailim,18654
nghcz,1578735
lyscf,1444327
egfef,1437178
ailln,18654
aillp,18654
pre-ph,911421
mslof,1447112
pre-pg,911421
sapmf,1062750
pre-pi,911421
aillo,18654
lilak,1712184
pre-pf,911421
ailin,18654
lxp-pc,910108
mog-b,67887
jw-b,107140
oibrq,1160846
trtn-pa,1660734
oukpf,1436786
ako-b,925261
lmhb,704051
ninof,1446588
qntqf,1350865
sitc-pk,894315
jelcf,867536
nbgif,1096061
bndsf,1438556
jgccf,1446662
sitc-pa,894315
pol,1122976
gef-b,43920
ibkc,933141
aimt,1631650
afgh,1042046
gsh,1012139
uza,821130
uzb,821130
rushb,1012019
uzc,821130
gdv-pg,1260729
gdv-pa,1260729
tgp-pa,1308106
brfrf,1714174
tkcm,1683252
vtklf,913744
tlsrp,320121
ivr-pa,1437071
bcnaf,1445168
fuwaf,1090454
apelf,900278
mythf,1437470
lgf-b,929351
gdv,1260729
centa,887733
orraf,1641431
gdv-ph,1260729
kncaf,1447125
ivr-pb,1437071
ivr-pc,1437071
akca,1662524
mhla,1412100
bposf,1588966
krotf,1584943
gnl-pa,1526113
sf-pa,720672
shll-un,1759631
bfs-pd,907254
flidf,1433087
sblkz,1386716
gab-ph,794685
atgsf,1437541
adbcf,1641427
gtn-a,43196
ahl-pd,1267395
dwt,831001
pmt-pa,1464423
pmt-pb,1464423
gab-pj,794685
ipob,1801169
ismaf,1438655
feac,1801661
dlph,1707092
fsct,1145057
ptla,1269021
abr-pc,1253986
hcxy,1280784
abr-pa,1253986
abr-pb,1253986
mcx,1490349
ccxx,1793229
mcv,1490349
glog-pa,1534126
mnr-pc,67625
hcxz,1280784
mini,911109
shll,1759631
batra,1560385
batrk,1560385
opini,1456772
iipr-pa,1677576
rtrx,1438533
crnzf,909531
eai,7323
qadb,1036188
nymtp,1273685
codi-pa,1345126
codi-pb,1345126
nymtn,1273685
nymto,1273685
